Date,Open,High,Low,Close,Adj Close,Volume
"Feb 14, 2022",30.73,31.38,29.04,29.27,29.27,"9,102,800"
"Feb 11, 2022",30.62,32.47,30.19,31.06,31.06,"11,299,200"
"Feb 10, 2022",29.49,32.94,29,30.62,30.62,"14,826,000"
"Feb 9, 2022",28.52,31.18,28.25,31.07,31.07,"15,467,600"
"Feb 8, 2022",25.44,29.42,25.14,28.9,28.9,"19,839,600"
"Feb 7, 2022",25.75,26.34,24.69,25.58,25.58,"7,037,600"
"Feb 4, 2022",24.75,26,23.77,25.58,25.58,"7,627,200"
"Feb 3, 2022",25.38,26.74,24.43,24.81,24.81,"10,710,000"
"Feb 2, 2022",27.59,27.97,24.51,25.01,25.01,"13,116,400"
"Feb 1, 2022",28.25,29.16,27.07,28.15,28.15,"13,847,600"
"Jan 31, 2022",24.47,27.45,24.47,27.23,27.23,"13,997,200"
"Jan 28, 2022",23.85,24.5,21.9,24.48,24.48,"16,430,400"
"Jan 27, 2022",26.03,26.75,23.22,23.38,23.38,"14,644,400"
"Jan 26, 2022",25.27,29.75,25.08,25.82,25.82,"33,330,000"
"Jan 25, 2022",24.23,26.24,23.75,24.95,24.95,"14,297,200"
"Jan 24, 2022",24.75,25.72,21.57,25.04,25.04,"25,039,600"
"Jan 21, 2022",25.25,27.55,23.18,26.59,26.59,"22,120,000"
"Jan 20, 2022",26.98,28.8,25.4,25.67,25.67,"11,680,400"
"Jan 19, 2022",27.5,28.26,26.1,26.64,26.64,"9,614,400"
"Jan 18, 2022",28.28,28.44,26.1,27.23,27.23,"15,022,400"
"Jan 14, 2022",30.04,30.58,28,29.16,29.16,"15,402,000"
"Jan 13, 2022",32.13,32.63,30.42,30.62,30.62,"8,901,200"
"Jan 12, 2022",32.5,32.83,31.61,32.01,32.01,"6,298,000"
"Jan 11, 2022",32.53,34.2,31.85,32.58,32.58,"10,332,400"
"Jan 10, 2022",33.75,33.92,30,32.79,32.79,"22,048,000"
"Jan 7, 2022",39.94,40.08,33.13,35.15,35.15,"48,549,200"
"Jan 6, 2022",33.21,34.42,30.28,32.76,32.76,"24,206,000"
"Jan 5, 2022",37.1,37.21,32.29,32.34,32.34,"13,585,600"
"Jan 4, 2022",38.04,38.25,35.76,37.23,37.23,"7,339,600"
"Jan 3, 2022",37.31,39.85,37.3,38.21,38.21,"5,654,800"
"Dec 31, 2021",38.4,39.18,37.03,37.1,37.1,"5,576,000"
"Dec 30, 2021",37.75,40,37.5,38.83,38.83,"6,247,600"
"Dec 29, 2021",36.96,38.87,35.53,38.48,38.48,"8,149,600"
"Dec 28, 2021",36.88,39.35,36.6,36.62,36.62,"5,324,400"
"Dec 27, 2021",38,38.15,35,37.08,37.08,"6,454,400"
"Dec 23, 2021",38.5,38.75,36.51,38.03,38.03,"4,222,000"
"Dec 22, 2021",39.58,39.79,38.03,38.5,38.5,"4,188,800"
"Dec 21, 2021",39.26,40.06,38.78,39.53,39.53,"5,720,800"
"Dec 20, 2021",38.3,39.92,37.42,39.28,39.28,"7,314,400"
"Dec 17, 2021",35.94,39.64,34.83,38.91,38.91,"17,226,800"
"Dec 16, 2021",38.23,38.61,35.53,36.15,36.15,"8,659,200"
"Dec 15, 2021",36.87,38,35.28,37.15,37.15,"11,064,000"
"Dec 14, 2021",32.75,37.59,32.38,36.92,36.92,"26,048,400"
"Dec 13, 2021",40.08,40.22,33.77,34.22,34.22,"21,944,800"
"Dec 10, 2021",39.96,40.58,37,39.75,39.75,"18,107,600"
"Dec 9, 2021",41.75,43.17,37.75,38.94,38.94,"20,337,200"
"Dec 8, 2021",44.15,45.06,42.99,43.41,43.41,"10,444,800"
"Dec 7, 2021",43.79,45.49,42.63,44.45,44.45,"7,889,600"
"Dec 6, 2021",41.5,43.33,40.8,41.78,41.78,"8,914,400"
"Dec 3, 2021",45.25,45.98,39.76,43.1,43.1,"16,386,800"
"Dec 2, 2021",46.25,46.86,43.27,45.39,45.39,"8,348,400"
"Dec 1, 2021",49.85,50.03,44.25,44.96,44.96,"9,406,000"
"Nov 30, 2021",50.03,50.99,47,49.05,49.05,"6,895,600"
"Nov 29, 2021",51,51.98,50.24,50.5,50.5,"4,435,200"
"Nov 26, 2021",52.02,52.93,49.8,49.93,49.93,"4,941,200"
"Nov 24, 2021",54.31,56,52,52.94,52.94,"5,237,600"
"Nov 23, 2021",60.96,63.05,53.14,53.47,53.47,"13,380,800"
"Nov 22, 2021",57.62,62.41,57.44,61.89,61.89,"17,485,600"
"Nov 19, 2021",52.28,57.35,52.06,57.2,57.2,"12,136,800"
"Nov 18, 2021",52.56,53.78,51.88,52.53,52.53,"4,017,600"
"Nov 17, 2021",51.58,54.42,51.5,52.5,52.5,"5,410,800"
"Nov 16, 2021",52.26,53.14,50.91,51.79,51.79,"4,858,400"
"Nov 15, 2021",50.97,52.88,50.42,52.28,52.28,"5,865,600"
"Nov 12, 2021",50.53,51.34,49.47,50.53,50.53,"3,712,000"
"Nov 11, 2021",50,52.02,49.54,51.08,51.08,"4,317,600"
"Nov 10, 2021",50.53,51.85,49.13,49.8,49.8,"5,237,600"
"Nov 9, 2021",55.5,55.87,51.11,51.65,51.65,"7,381,200"
"Nov 8, 2021",53.13,56.26,53,54.66,54.66,"8,631,600"
"Nov 5, 2021",55.16,55.25,52.25,53.31,53.31,"7,242,800"
"Nov 4, 2021",55.5,57.24,52.89,54.46,54.46,"11,632,000"
"Nov 3, 2021",53.5,63.92,52.06,54.58,54.58,"45,062,400"
"Nov 2, 2021",49.84,52.99,47.92,51.75,51.75,"15,529,200"
"Nov 1, 2021",45.63,52.14,45.51,50.02,50.02,"19,776,800"
"Oct 29, 2021",45.7,46.44,44.5,45.88,45.88,"9,176,000"
"Oct 28, 2021",43.79,45.78,43.75,45.71,45.71,"6,784,800"
"Oct 27, 2021",45,45.77,43.08,43.38,43.38,"4,428,000"
"Oct 26, 2021",43.34,46.25,43.13,44.46,44.46,"8,706,800"
"Oct 25, 2021",42.35,43.7,41.81,43.49,43.49,"5,771,200"
"Oct 22, 2021",44.53,44.87,41.95,42.45,42.45,"11,201,600"
"Oct 21, 2021",46.18,47.67,45.15,45.43,45.43,"9,609,600"
"Oct 20, 2021",46.58,47,45.49,46.13,46.13,"9,107,600"
"Oct 19, 2021",47.25,48.04,46.1,46.7,46.7,"8,282,400"
"Oct 18, 2021",45.74,47.47,45.64,46.51,46.51,"6,358,400"
"Oct 15, 2021",46,46.74,45.22,45.82,45.82,"4,800,000"
"Oct 14, 2021",45.94,47.55,45.65,45.96,45.96,"6,695,600"
"Oct 13, 2021",44.58,47.05,44,46.01,46.01,"7,711,600"
"Oct 12, 2021",45.13,45.44,43.45,43.96,43.96,"4,934,800"
"Oct 11, 2021",43.25,47.12,43.25,44.53,44.53,"10,739,600"
"Oct 8, 2021",43.13,43.93,42.78,43.17,43.17,"3,272,800"
"Oct 7, 2021",43,43.8,42.63,43.03,43.03,"4,637,200"
"Oct 6, 2021",42.51,43.24,41.45,42.77,42.77,"4,801,200"
"Oct 5, 2021",42.8,43.29,41.67,43.04,43.04,"5,263,600"
"Oct 4, 2021",43.99,44.24,42.69,42.84,42.84,"4,782,800"
"Oct 1, 2021",44.85,44.87,43.06,44.23,44.23,"6,204,400"
"Sep 30, 2021",43.75,46.36,41.7,43.87,43.87,"12,682,800"
"Sep 29, 2021",45.02,46.12,43.65,43.98,43.98,"7,599,600"
"Sep 28, 2021",47,47.7,44.5,44.65,44.65,"7,082,000"
"Sep 27, 2021",46.48,48.01,46.47,47.37,47.37,"5,880,400"
"Sep 24, 2021",47.75,47.93,46.03,46.29,46.29,"6,743,200"
"Sep 23, 2021",48.08,48.94,47.65,47.81,47.81,"6,729,200"
"Sep 22, 2021",47.41,48.38,46.57,47.53,47.53,"9,026,400"
"Sep 21, 2021",49.84,49.84,46.5,47.49,47.49,"10,535,200"
"Sep 20, 2021",50,50.71,46.14,48.05,48.05,"15,767,200"
"Sep 17, 2021",52.01,53.12,50.19,51.24,51.24,"15,783,600"
"Sep 16, 2021",50.58,54.14,50.29,51.59,51.59,"12,232,800"
"Sep 15, 2021",49.25,51.22,48.44,51.13,51.13,"9,241,600"
"Sep 14, 2021",50.16,51.15,48.75,49.81,49.81,"8,566,400"
"Sep 13, 2021",48.44,52.22,47.88,50.85,50.85,"17,336,400"
"Sep 10, 2021",49.6,50.54,47.5,47.6,47.6,"12,170,400"
"Sep 9, 2021",45.02,50.5,44.5,49.79,49.79,"30,046,000"
"Sep 8, 2021",50.47,51.72,47.67,49.7,49.7,"20,694,400"
"Sep 7, 2021",51.56,52.47,49.03,49.75,49.75,"9,985,200"
"Sep 3, 2021",53.01,54.07,49.71,50.69,50.69,"10,634,400"
"Sep 2, 2021",53.47,53.7,51.58,53.38,53.38,"7,408,000"
"Sep 1, 2021",56,57.86,52.01,53.24,53.24,"17,815,200"
"Aug 31, 2021",53.17,55.58,52.87,54.56,54.56,"14,298,800"
"Aug 30, 2021",51.25,54.55,50.76,52.3,52.3,"13,238,400"
"Aug 27, 2021",51.92,53.25,50.01,51.24,51.24,"12,923,200"
"Aug 26, 2021",50.17,54.25,49.75,51.31,51.31,"24,954,400"
"Aug 25, 2021",51.66,56.75,48.25,49.91,49.91,"51,444,400"
"Aug 24, 2021",41.57,56.25,41.29,52.57,52.57,"58,608,800"
"Aug 23, 2021",40.6,41.82,39.89,41.22,41.22,"5,372,000"
"Aug 20, 2021",38.45,40.02,38.31,39.83,39.83,"4,619,600"
"Aug 19, 2021",39.19,39.5,37.69,38.22,38.22,"4,786,000"
"Aug 18, 2021",40.81,41.4,39.19,39.26,39.26,"5,647,200"
"Aug 17, 2021",40.3,42.37,40.28,40.89,40.89,"4,863,600"
"Aug 16, 2021",40.25,42.47,39.79,40.98,40.98,"6,290,400"
"Aug 13, 2021",40.12,40.89,39.35,40.63,40.63,"4,059,200"
"Aug 12, 2021",39.97,41.07,39.33,40.59,40.59,"5,271,200"
"Aug 11, 2021",39.61,39.76,38.65,39.69,39.69,"3,781,600"
"Aug 10, 2021",40.34,41.72,38.84,39.76,39.76,"6,493,200"
"Aug 9, 2021",37.95,41.18,37.67,40.28,40.28,"8,996,800"
"Aug 6, 2021",38.65,39.13,37.58,37.94,37.94,"5,410,800"
"Aug 5, 2021",37,39.4,36.31,38.36,38.36,"9,648,400"
"Aug 4, 2021",38.18,39.45,36.42,36.7,36.7,"9,574,000"
"Aug 3, 2021",39.19,39.72,37.05,38.19,38.19,"57,802,400"
"Aug 2, 2021",40.5,40.9,38.76,39.41,39.41,"10,131,600"
"Jul 30, 2021",41.25,41.81,39.72,40.28,40.28,"9,508,400"
"Jul 29, 2021",42.65,43.47,41.13,41.22,41.22,"8,960,000"
"Jul 28, 2021",43.93,44.28,41.07,42.28,42.28,"16,403,200"
"Jul 27, 2021",45.75,46.25,44.17,44.63,44.63,"4,859,200"
"Jul 26, 2021",45.09,46.51,44.69,45.99,45.99,"5,042,400"
"Jul 23, 2021",45.25,45.4,43.46,45.09,45.09,"5,264,800"
"Jul 22, 2021",46.33,46.92,44.04,44.71,44.71,"5,652,000"
"Jul 21, 2021",46.95,48.88,45.53,46.45,46.45,"8,916,800"
"Jul 20, 2021",43.47,48.41,43.1,47.79,47.79,"12,404,400"
"Jul 19, 2021",40.83,44,40.31,43.37,43.37,"9,747,600"
"Jul 16, 2021",42.54,44.87,41.58,42.26,42.26,"13,151,600"
"Jul 15, 2021",40,43,39.5,41.71,41.71,"17,194,400"
"Jul 14, 2021",45.12,45.6,41.27,41.9,41.9,"15,655,200"
"Jul 13, 2021",46.92,47.2,44.75,45.01,45.01,"9,591,600"
"Jul 12, 2021",47.85,49.44,46.85,47.31,47.31,"6,545,200"
"Jul 9, 2021",47.72,48.69,46.69,47.81,47.81,"6,331,600"
"Jul 8, 2021",44.96,48.56,44.88,47.85,47.85,"11,430,000"
"Jul 7, 2021",49,49.38,44.39,47.67,47.67,"16,958,000"
"Jul 6, 2021",51,51.19,48.43,49.89,49.89,"11,072,400"
"Jul 2, 2021",51.2,51.36,49.13,50.71,50.71,"10,396,400"
"Jul 1, 2021",53.35,54.21,50.5,51.09,51.09,"10,968,400"
"Jun 30, 2021",52.42,53.82,51.74,53.53,53.53,"10,158,400"
"Jun 29, 2021",53.4,53.81,52,52.72,52.72,"9,920,000"
"Jun 28, 2021",52.81,56.11,52.55,53.31,53.31,"19,517,600"
"Jun 25, 2021",53.5,53.55,49.63,52.38,52.38,"50,770,800"
"Jun 24, 2021",55.29,56.86,52.9,53.08,53.08,"15,453,200"
"Jun 23, 2021",55.36,55.64,53.53,54.83,54.83,"14,220,400"
"Jun 22, 2021",54.43,56.47,52.29,55.1,55.1,"32,800,800"
"Jun 21, 2021",54.24,54.6,49.25,50.09,50.09,"20,480,800"
"Jun 18, 2021",55.04,55.87,53.25,53.46,53.46,"17,281,200"
"Jun 17, 2021",56,58.42,55.37,55.9,55.9,"18,434,400"
"Jun 16, 2021",53.81,57.18,52.25,55.74,55.74,"22,259,200"
"Jun 15, 2021",56.59,57.31,52,55.63,55.63,"29,207,600"
"Jun 14, 2021",59.13,59.5,54.8,57.36,57.36,"28,530,400"
"Jun 11, 2021",55.59,60.28,51.53,58.33,58.33,"62,323,200"
"Jun 10, 2021",70.5,72,52.75,55.1,55.1,"91,920,800"
"Jun 9, 2021",75.78,82,72.88,75.64,75.64,"53,717,200"
"Jun 8, 2021",73,86.17,70.25,75,75,"69,756,400"
"Jun 7, 2021",64.5,70.5,63.8,70,70,"24,206,000"
"Jun 4, 2021",64,66.25,61.44,62.09,62.09,"14,550,000"
"Jun 3, 2021",66.43,68.61,60.53,64.54,64.54,"32,000,000"
"Jun 2, 2021",62.22,73.5,61.08,70.56,70.56,"64,076,800"
"Jun 1, 2021",58.37,63.74,56.77,62.26,62.26,"38,502,400"
"May 28, 2021",65.74,67.2,55.36,55.5,55.5,"47,005,600"
"May 27, 2021",57.45,66,56.75,63.53,63.53,"62,105,200"
"May 26, 2021",57.25,62.12,56.39,60.64,60.64,"84,479,600"
"May 25, 2021",45.25,54.28,45.25,52.36,52.36,"59,550,000"
"May 24, 2021",43.96,47.12,43.34,45,45,"18,657,200"
"May 21, 2021",42.75,44.81,42.58,44.2,44.2,"14,618,800"
"May 20, 2021",42.7,43.73,41.72,42.62,42.62,"9,912,800"
"May 19, 2021",43,44.74,41.04,42.21,42.21,"19,303,600"
"May 18, 2021",43.63,47.3,42.07,45.17,45.17,"30,954,800"
"May 17, 2021",39.96,45.63,39.75,45.15,45.15,"29,848,400"
"May 14, 2021",40,41.62,39.06,39.98,39.98,"17,174,000"
"May 13, 2021",36.86,42.49,36.61,41.13,41.13,"35,494,000"
"May 12, 2021",36.42,37.63,35.56,36.2,36.2,"10,926,000"
"May 11, 2021",34.25,37.63,34.13,36.73,36.73,"18,738,400"
"May 10, 2021",40.33,40.4,35.75,35.81,35.81,"19,226,800"
"May 7, 2021",40.03,41.85,39.38,40.28,40.28,"11,738,400"
"May 6, 2021",40.22,41.18,38.9,40.25,40.25,"11,771,200"
"May 5, 2021",40.46,41.38,39.58,39.87,39.87,"11,221,600"
"May 4, 2021",39.75,40.37,37.95,40.18,40.18,"16,030,000"
"May 3, 2021",44.37,44.37,39.9,40.55,40.55,"21,044,000"
"Apr 30, 2021",43.75,45.95,43.17,43.4,43.4,"17,734,400"
"Apr 29, 2021",44.14,45.22,42.69,44.05,44.05,"15,041,200"
"Apr 28, 2021",43.03,45.49,41.51,44.65,44.65,"23,155,600"
"Apr 27, 2021",45.89,47,43.29,44.44,44.44,"35,730,800"
"Apr 26, 2021",37.74,43.67,37.19,42.23,42.23,"42,128,400"
"Apr 23, 2021",37.25,38.42,36.17,37.79,37.79,"16,116,400"
"Apr 22, 2021",39.78,39.78,36.72,37.79,37.79,"17,383,200"
"Apr 21, 2021",39.6,40.74,38.98,39.63,39.63,"15,251,200"
"Apr 20, 2021",41.03,41.22,38.34,39.63,39.63,"18,634,400"
"Apr 19, 2021",42.95,43.8,40.58,41.09,41.09,"42,080,800"
"Apr 16, 2021",39,40.05,37.81,38.67,38.67,"20,858,800"
"Apr 15, 2021",40.75,41.56,38.2,39.11,39.11,"31,427,200"
"Apr 14, 2021",35.89,43.52,35.75,41.63,41.63,"84,552,400"
"Apr 13, 2021",35.47,36.35,33,35.25,35.25,"27,227,600"
"Apr 12, 2021",39.53,40.97,33.75,35.27,35.27,"66,734,400"
"Apr 9, 2021",42.42,42.9,38.25,39.59,39.59,"37,849,600"
"Apr 8, 2021",46.47,46.47,41.08,42.56,42.56,"40,189,600"
"Apr 7, 2021",45.81,46.13,44.03,44.49,44.49,"19,073,200"
"Apr 6, 2021",46.3,48,45.89,46.13,46.13,"24,873,200"
"Apr 5, 2021",42.75,48.75,41.2,46.74,46.74,"56,282,000"
"Apr 1, 2021",48.34,49.24,45.9,47.86,47.86,"37,337,200"
"Mar 31, 2021",49.38,49.87,46.78,47.46,47.46,"33,575,200"
"Mar 30, 2021",46.88,51.08,45.5,48.62,48.62,"68,379,600"
"Mar 29, 2021",45.19,48.48,43.38,45.33,45.33,"40,168,800"
"Mar 26, 2021",49.42,54.73,40.81,45.25,45.25,"149,722,800"
"Mar 25, 2021",30.87,46.88,29.23,45.94,45.94,"203,849,200"
"Mar 24, 2021",39.49,41.74,29.66,30.08,30.08,"96,711,600"
"Mar 23, 2021",49.38,50.44,44.39,45.44,45.44,"57,716,400"
"Mar 22, 2021",51.31,52.59,46.55,48.62,48.62,"40,246,000"
"Mar 19, 2021",48.93,56.75,45.67,50.07,50.07,"98,709,200"
"Mar 18, 2021",53.5,54.72,48.91,50.44,50.44,"47,059,600"
"Mar 17, 2021",54.46,57.87,51,52.45,52.45,"65,926,400"
"Mar 16, 2021",50.79,55.17,43.09,52.04,52.04,"141,691,600"
"Mar 15, 2021",69.38,70.75,51.5,55.03,55.03,"96,401,600"
"Mar 12, 2021",68.75,73.88,65.57,66.13,66.13,"103,383,600"
"Mar 11, 2021",60.41,70.38,58.15,65,65,"113,250,000"
"Mar 10, 2021",67.36,87.13,43,66.25,66.25,"286,282,400"
"Mar 9, 2021",54.43,62.46,52.13,61.72,61.72,"156,397,200"
"Mar 8, 2021",38.72,52.72,36.53,48.63,48.63,"254,262,400"
"Mar 5, 2021",32.04,37.88,31.88,34.44,34.44,"122,934,800"
"Mar 4, 2021",31.25,36.97,28.83,33.09,33.09,"130,427,600"
"Mar 3, 2021",30.63,31.94,28.28,31.05,31.05,"77,095,600"
"Mar 2, 2021",29.23,33.3,28.05,29.55,29.55,"135,132,000"
"Mar 1, 2021",26.14,33.5,24.99,30.1,30.1,"199,176,000"
"Feb 26, 2021",29.36,35.72,21.5,25.43,25.43,"368,776,800"
"Feb 25, 2021",42.39,46.17,25.25,27.18,27.18,"601,235,200"
"Feb 24, 2021",11.18,22.93,11.18,22.93,22.93,"332,446,800"
"Feb 23, 2021",11.24,11.56,10,11.24,11.24,"30,260,800"
"Feb 22, 2021",11.67,12.13,10.6,11.5,11.5,"77,904,000"
"Feb 19, 2021",10.32,10.97,9.63,10.15,10.15,"59,312,800"
"Feb 18, 2021",12.12,12.22,10.16,10.17,10.17,"95,962,400"
"Feb 17, 2021",12.44,12.8,11.14,11.48,11.48,"36,747,200"
"Feb 16, 2021",13.16,13.38,12.26,12.38,12.38,"32,700,000"
"Feb 12, 2021",12.69,13.81,12.01,13.1,13.1,"58,293,200"
"Feb 11, 2021",12.5,13.83,12.06,12.77,12.77,"52,226,800"
"Feb 10, 2021",12.69,15.71,11.64,12.8,12.8,"145,820,000"
"Feb 9, 2021",14.15,14.25,11.63,12.58,12.58,"107,372,400"
"Feb 8, 2021",18.1,18.17,14.51,15,15,"102,749,200"
"Feb 5, 2021",13.51,23.75,12.77,15.94,15.94,"325,380,000"
"Feb 4, 2021",22.8,22.88,13.33,13.38,13.38,"249,709,200"
"Feb 3, 2021",28,28.35,21.31,23.1,23.1,"170,794,000"
"Feb 2, 2021",35.19,39.5,18.56,22.5,22.5,"312,732,400"
"Feb 1, 2021",79.14,80.5,53,56.25,56.25,"149,528,800"
"Jan 29, 2021",94.93,103.5,62.5,81.25,81.25,"202,264,400"
"Jan 28, 2021",66.25,120.75,28.06,48.4,48.4,"235,263,200"
"Jan 27, 2021",88.71,95,62.25,86.88,86.88,"373,586,800"
"Jan 26, 2021",22.14,37.5,20.05,36.99,36.99,"714,352,000"
"Jan 25, 2021",24.18,39.79,15.28,19.2,19.2,"711,496,000"
"Jan 22, 2021",10.65,19.19,10.58,16.25,16.25,"788,631,600"
"Jan 21, 2021",9.81,11.19,9.25,10.76,10.76,"224,867,600"
"Jan 20, 2021",9.34,10.3,9.02,9.78,9.78,"133,887,200"
"Jan 19, 2021",10.39,11.38,9.16,9.84,9.84,"298,887,600"
"Jan 15, 2021",9.62,10.19,8.5,8.88,8.88,"187,465,600"
"Jan 14, 2021",9.52,10.77,8.26,9.98,9.98,"374,869,600"
"Jan 13, 2021",5.11,9.66,5.01,7.85,7.85,"578,006,800"
"Jan 12, 2021",4.99,5.1,4.83,4.99,4.99,"28,242,800"
"Jan 11, 2021",4.85,5.16,4.75,4.99,4.99,"59,632,000"
"Jan 8, 2021",4.55,4.57,4.27,4.42,4.42,"25,928,000"
"Jan 7, 2021",4.62,4.86,4.51,4.52,4.52,"24,517,200"
"Jan 6, 2021",4.34,4.74,4.33,4.59,4.59,"24,224,800"
"Jan 5, 2021",4.34,4.52,4.31,4.34,4.34,"19,846,000"
"Jan 4, 2021",4.75,4.78,4.29,4.31,4.31,"40,090,000"
"Dec 31, 2020",4.81,4.95,4.7,4.71,4.71,"27,690,800"
"Dec 30, 2020",4.84,5,4.71,4.82,4.82,"23,737,600"
"Dec 29, 2020",5.2,5.27,4.64,4.84,4.84,"36,965,600"
"Dec 28, 2020",5.33,5.49,5.09,5.25,5.25,"35,863,600"
"Dec 24, 2020",5.25,5.37,4.99,5.04,5.04,"25,048,800"
"Dec 23, 2020",5.04,5.59,4.78,5.14,5.14,"103,321,200"
"Dec 22, 2020",4.05,5.01,4.04,4.86,4.86,"122,610,800"
"Dec 21, 2020",3.95,4.09,3.82,3.88,3.88,"39,504,400"
"Dec 18, 2020",3.94,4.07,3.8,3.91,3.91,"66,475,200"
"Dec 17, 2020",3.49,3.74,3.4,3.71,3.71,"32,779,600"
"Dec 16, 2020",3.49,3.58,3.39,3.46,3.46,"23,460,400"
"Dec 15, 2020",3.19,3.51,3.12,3.46,3.46,"32,759,200"
"Dec 14, 2020",3.34,3.36,3.04,3.18,3.18,"40,028,400"
"Dec 11, 2020",3.48,3.5,3.26,3.33,3.33,"29,987,600"
"Dec 10, 2020",3.28,3.6,3.26,3.53,3.53,"30,235,600"
"Dec 9, 2020",3.48,3.68,3.31,3.41,3.41,"97,431,600"
"Dec 8, 2020",4.09,4.3,3.98,4.24,4.24,"64,480,800"
"Dec 7, 2020",4.25,4.38,4.05,4.09,4.09,"29,545,200"
"Dec 4, 2020",4.07,4.32,4.07,4.22,4.22,"35,890,800"
"Dec 3, 2020",4.12,4.16,3.97,4.03,4.03,"25,180,000"
"Dec 2, 2020",3.92,4.17,3.85,4.14,4.14,"31,533,600"
"Dec 1, 2020",4.28,4.35,3.94,3.95,3.95,"50,615,600"
"Nov 30, 2020",4.54,4.86,4.14,4.14,4.14,"127,934,000"
"Nov 27, 2020",3.82,4.18,3.72,4.02,4.02,"50,016,800"
"Nov 25, 2020",3.4,3.81,3.36,3.69,3.69,"35,440,400"
"Nov 24, 2020",3.56,3.57,3.33,3.42,3.42,"28,732,800"
"Nov 23, 2020",3.22,3.53,3.17,3.47,3.47,"38,396,400"
"Nov 20, 2020",3.14,3.37,3.13,3.18,3.18,"33,581,600"
"Nov 19, 2020",2.9,3.2,2.86,3.12,3.12,"47,150,400"
"Nov 18, 2020",2.95,3.01,2.89,2.89,2.89,"12,676,800"
"Nov 17, 2020",2.91,2.98,2.81,2.91,2.91,"26,712,800"
"Nov 16, 2020",2.79,3.16,2.68,3.02,3.02,"39,099,200"
"Nov 13, 2020",2.84,2.89,2.75,2.75,2.75,"14,143,600"
"Nov 12, 2020",2.93,2.97,2.74,2.78,2.78,"17,413,200"
"Nov 11, 2020",2.88,2.99,2.8,2.94,2.94,"19,530,400"
"Nov 10, 2020",2.88,2.91,2.71,2.78,2.78,"15,304,000"
"Nov 9, 2020",3.19,3.23,2.81,2.87,2.87,"24,979,600"
"Nov 6, 2020",2.88,3.04,2.83,2.96,2.96,"22,072,800"
"Nov 5, 2020",2.82,2.96,2.77,2.86,2.86,"18,820,800"
"Nov 4, 2020",2.94,2.94,2.65,2.73,2.73,"23,231,600"
"Nov 3, 2020",2.69,2.96,2.66,2.89,2.89,"29,818,000"
"Nov 2, 2020",2.7,2.77,2.63,2.69,2.69,"20,908,000"
"Oct 30, 2020",2.91,2.91,2.59,2.62,2.62,"46,187,600"
"Oct 29, 2020",2.97,3.06,2.92,2.93,2.93,"16,663,200"
"Oct 28, 2020",3.07,3.26,2.94,2.95,2.95,"25,554,400"
"Oct 27, 2020",3.43,3.43,3.09,3.17,3.17,"28,924,000"
"Oct 26, 2020",3.73,3.86,3.32,3.36,3.36,"53,505,200"
"Oct 23, 2020",3.76,3.85,3.64,3.75,3.75,"26,029,200"
"Oct 22, 2020",3.55,3.97,3.55,3.73,3.73,"64,848,800"
"Oct 21, 2020",3.47,3.61,3.45,3.53,3.53,"21,447,600"
"Oct 20, 2020",3.51,3.54,3.42,3.46,3.46,"26,416,000"
"Oct 19, 2020",3.36,3.63,3.35,3.48,3.48,"52,676,400"
"Oct 16, 2020",3.44,3.47,3.27,3.33,3.33,"46,606,400"
"Oct 15, 2020",3,3.78,3,3.46,3.46,"159,579,200"
"Oct 14, 2020",3.17,3.17,3.01,3.06,3.06,"43,045,600"
"Oct 13, 2020",2.93,3.11,2.91,2.97,2.97,"40,718,800"
"Oct 12, 2020",2.91,3.19,2.85,2.95,2.95,"94,622,800"
"Oct 9, 2020",3.21,3.7,2.97,3.01,3.01,"308,611,200"
"Oct 8, 2020",2.38,3.41,2.3,3.37,3.37,"305,814,400"
"Oct 7, 2020",2.31,2.39,2.29,2.34,2.34,"13,234,400"
"Oct 6, 2020",2.39,2.46,2.28,2.28,2.28,"18,141,600"
"Oct 5, 2020",2.36,2.4,2.31,2.37,2.37,"11,220,000"
"Oct 2, 2020",2.35,2.44,2.33,2.35,2.35,"17,362,000"
"Oct 1, 2020",2.52,2.56,2.42,2.44,2.44,"18,216,400"
"Sep 30, 2020",2.56,2.69,2.52,2.55,2.55,"24,316,000"
"Sep 29, 2020",2.5,2.66,2.48,2.59,2.59,"20,950,400"
"Sep 28, 2020",2.54,2.57,2.39,2.52,2.52,"27,057,200"
"Sep 25, 2020",2.3,2.55,2.28,2.51,2.51,"30,060,800"
"Sep 24, 2020",2.43,2.45,2.25,2.29,2.29,"31,755,200"
"Sep 23, 2020",2.65,2.71,2.48,2.51,2.51,"42,604,800"
"Sep 22, 2020",2.61,2.79,2.47,2.64,2.64,"139,010,000"
"Sep 21, 2020",2.34,2.4,2.1,2.19,2.19,"30,559,200"
"Sep 18, 2020",2.3,2.44,2.23,2.37,2.37,"69,630,000"
"Sep 17, 2020",2.14,2.44,2.1,2.3,2.3,"68,106,800"
"Sep 16, 2020",1.76,2.26,1.76,2.17,2.17,"77,025,200"
"Sep 15, 2020",1.72,1.82,1.67,1.77,1.77,"22,974,000"
"Sep 14, 2020",1.7,1.75,1.61,1.73,1.73,"40,476,000"
"Sep 11, 2020",1.57,1.58,1.47,1.52,1.52,"24,244,800"
"Sep 10, 2020",1.66,1.74,1.55,1.56,1.56,"62,233,200"
"Sep 9, 2020",1.99,2,1.83,1.84,1.84,"36,272,400"
